stock_code,stock_name,selected_flag,exclude_reasons,avg_amount_yuan,avg_close_yuan,n_trade_days,first_date,is_st,is_cixin,is_low_turnover,is_low_liquidity,is_low_price,has_daily_error,has_level2_error
002245,蔚蓝锂芯,True,,2504198327.9333334,372.6086666666667,60,2025-01-02,False,False,False,False,False,False,Unknown
002246,北化股份,True,,509068165.15,36.940333333333335,60,2025-01-02,False,False,False,False,False,False,Unknown
002249,大洋电机,True,,447848542.71666664,124.6805,60,2025-01-02,False,False,False,False,False,False,Unknown
002250,联化科技,True,,271832258.15,93.86433333333335,60,2025-01-02,False,False,False,False,False,False,Unknown
002251,步步高,True,,589667542.2333333,20.19816666666667,60,2025-01-02,False,False,False,False,False,False,Unknown
002254,泰和新材,True,,965975487.2833333,14.363333333333332,60,2025-01-02,False,False,False,False,False,False,Unknown
002258,利尔化学,True,,264200768.03333333,13.062166666666666,60,2025-01-02,False,False,False,False,False,False,Unknown
002270,华明装备,True,,496769778.3833333,61.67150000000001,60,2025-01-02,False,False,False,False,False,False,Unknown
002276,万马股份,True,,267539889.13333333,48.413,60,2025-01-02,False,False,False,False,False,False,Unknown
002290,禾盛新材,True,,1073182314.75,226.30233333333328,60,2025-01-02,False,False,False,False,False,False,Unknown
002292,奥飞娱乐,True,,259269790.8,59.529833333333336,60,2025-01-02,False,False,False,False,False,False,Unknown
002315,焦点科技,True,,247004208.13333333,148.38900000000004,60,2025-01-02,False,False,False,False,False,False,Unknown
002317,众生药业,True,,1011951997.0,250.11499999999998,60,2025-01-02,False,False,False,False,False,False,Unknown
002324,普利特,True,,392435586.55,114.99133333333336,60,2025-01-02,False,False,False,False,False,False,Unknown
002326,永太科技,True,,1298872708.7,142.31533333333337,60,2025-01-02,False,False,False,False,False,False,Unknown
002338,奥普光电,True,,469752807.45,188.2823333333333,60,2025-01-02,False,False,False,False,False,False,Unknown
002345,潮宏基,True,,193026346.78333333,83.31383333333333,60,2025-01-02,False,False,False,True,False,False,Unknown
002364,中恒电气,True,,2808820194.5833335,48.702000000000005,60,2025-01-02,False,False,False,False,False,False,Unknown
002368,太极股份,True,,205515494.4,16.975333333333335,60,2025-01-02,False,False,False,True,False,False,Unknown
002373,千方科技,True,,202300240.58333334,35.093333333333334,60,2025-01-02,False,False,False,True,False,False,Unknown
002378,章源钨业,True,,2691580143.45,91.90733333333334,60,2025-01-02,False,False,False,False,False,False,Unknown
002389,航天彩虹,True,,428080567.46666664,127.3585,60,2025-01-02,False,False,False,False,False,False,Unknown
002396,星网锐捷,True,,783819795.2833333,94.94133333333335,60,2025-01-02,False,False,False,False,False,False,Unknown
